,DateOfBirth,DateOfDeath,FirstName,GenderAsString,ID,Language,LastName,MaritalStatus,MaritalStatusText,MilitaryRank,MilitaryRankText,Modified,NativeLanguage,NumberOfChildren,OfficialName,PersonIdCode,PersonNumber,PlaceOfBirthCanton,PlaceOfBirthCity,Title,TitleText
767,1832-04-17T00:00:00,1889-09-05T00:00:00,Johann Jakob,m,3222,FR,Schümperlin,,,,,2015-05-17T21:18:19.387,,,,,3222,,,,
768,1877-04-05T00:00:00,1949-06-30T00:00:00,Hermann,m,3223,FR,Schüpbach,,,,,2015-05-17T21:18:19.387,,,,,3223,,,,
769,1910-03-23T00:00:00,1994-08-28T00:00:00,Gerhart,m,3224,FR,Schürch,,,,,2015-05-17T21:18:19.387,,,,,3224,,,,
770,1917-04-10T00:00:00,2002-12-08T00:00:00,Leo,m,3225,FR,Schürmann,,,,,2015-05-17T21:18:19.387,,,Schürmann,,3225,,,,
771,1907-03-04T00:00:00,1975-09-03T00:00:00,Otto,m,3226,FR,Schütz,,,,,2015-05-17T21:18:19.387,,,,,3226,,,,
772,1861-10-30T00:00:00,1922-07-17T00:00:00,Albert,m,3227,FR,Schwander,,,,,2015-05-17T21:18:19.387,,,,,3227,,,,
773,1884-07-23T00:00:00,1973-01-13T00:00:00,Vital jun.,m,3228,FR,Schwander,,,,,2015-05-17T21:18:19.387,,,,,3228,,,,
774,1841-10-19T00:00:00,1909-06-27T00:00:00,Vital sen.,m,3229,FR,Schwander,,,,,2015-05-17T21:18:19.387,,,,,3229,,,,
775,1894-11-05T00:00:00,1943-05-12T00:00:00,Benjamin,m,3230,FR,Schwar,,,,,2015-05-17T21:18:19.387,,,,,3230,,,,
776,1866-01-27T00:00:00,1938-06-29T00:00:00,Frédéric,m,3231,FR,Schwarz,,,,,2015-05-17T21:18:19.387,,,,,3231,,,,
777,1814-03-05T00:00:00,1868-03-11T00:00:00,Samuel D.,m,3232,FR,Schwarz,,,,,2015-05-17T21:18:19.387,,,,,3232,,,,
778,1911-08-05T00:00:00,1994-10-27T00:00:00,James,m,3233,FR,Schwarzenbach,,,,,2015-05-17T21:18:19.387,,,Schwarzenbach,,3233,,,,
779,1858-04-20T00:00:00,1936-03-18T00:00:00,Gallus,m,3234,FR,Schwendener,,,,,2015-05-17T21:18:19.387,,,,,3234,,,,
780,1888-10-03T00:00:00,1972-02-17T00:00:00,Johann Jakob,m,3235,FR,Schwendener,,,,,2015-05-17T21:18:19.387,,,,,3235,,,,
781,1892-09-08T00:00:00,1979-09-17T00:00:00,Michael,m,3236,FR,Schwendener,,,,,2015-05-17T21:18:19.387,,,,,3236,,,,
782,1911-03-11T00:00:00,1995-05-15T00:00:00,Erwin,m,3237,FR,Schwendinger,,,,,2015-05-17T21:18:19.387,,,,,3237,,,,
783,1826-01-12T00:00:00,1898-08-21T00:00:00,Alois,m,3238,FR,Schwerzmann,,,,,2015-05-17T21:18:19.387,,,,,3238,,,,
784,1800-06-06T00:00:00,1866-04-05T00:00:00,Silvan O.,m,3239,FR,Schwerzmann,,,,,2015-05-17T21:18:19.387,,,,,3239,,,,
785,1897-05-15T00:00:00,1966-02-11T00:00:00,Alfons,m,3240,FR,Schwizer,,,,,2015-05-17T21:18:19.387,,,,,3240,,,,
786,1848-09-04T00:00:00,1917-10-12T00:00:00,Edouard-H.,m,3241,FR,Secrétan,,,,,2015-05-17T21:18:19.387,,,,,3241,,,,
787,1890-11-21T00:00:00,1954-10-27T00:00:00,Arnold,m,3242,FR,Seematter,,,,,2015-05-17T21:18:19.387,,,,,3242,,,,
788,1897-02-18T00:00:00,1972-02-20T00:00:00,Friedrich,m,3243,FR,Segessenmann,,,,,2015-05-17T21:18:19.387,,,,,3243,,,,
789,1850-11-23T00:00:00,1933-07-19T00:00:00,Robert,m,3244,FR,Seidel,,,,,2015-05-17T21:18:19.387,,,Seidel,,3244,,,,
790,1828-11-06T00:00:00,1885-02-13T00:00:00,Huldrich Arnold,m,3245,FR,Seifert,,,,,2015-05-17T21:18:19.387,,,,,3245,,,,
791,1864-01-06T00:00:00,1920-03-03T00:00:00,Alexander,m,3246,FR,Seiler,,,,,2015-05-17T21:18:19.387,,,,,3246,,,,
792,1808-02-28T00:00:00,1883-01-17T00:00:00,Friedrich,m,3247,FR,Seiler,,,,,2015-05-17T21:18:19.387,,,,,3247,,,,
793,1875-05-04T00:00:00,1949-03-07T00:00:00,Gustav Adolf,m,3248,FR,Seiler,,,,,2015-05-17T21:18:19.387,,,,,3248,,,,
794,1876-04-28T00:00:00,1961-08-16T00:00:00,Hermann,m,3249,FR,Seiler,,,,,2015-05-17T21:18:19.387,,,,,3249,,,,
795,1896-11-17T00:00:00,1977-07-28T00:00:00,Walter,m,3250,FR,Seiler,,,,,2015-05-17T21:18:19.387,,,,,3250,,,,
796,1822-01-05T00:00:00,1897-09-13T00:00:00,Johann,m,3251,FR,Sessler,,,,,2015-05-17T21:18:19.387,,,,,3251,,,,
797,1782-06-25T00:00:00,1861-05-27T00:00:00,Georg Joseph,m,3252,FR,Sidler,,,,,2015-05-17T21:18:19.387,,,Sidler Georg Joseph,,3252,,,,
798,1790-06-04T00:00:00,1881-09-18T00:00:00,Johann Baptist,m,3253,FR,Sidler,,,,,2015-05-17T21:18:19.387,,,,,3253,,,,
799,1872-07-14T00:00:00,1940-08-09T00:00:00,Otto,m,3254,FR,Sidler,,,,,2015-05-17T21:18:19.387,,,,,3254,,,,
800,1872-04-22T00:00:00,1942-12-15T00:00:00,Friedrich,m,3255,FR,Siegenthaler,,,,,2015-05-17T21:18:19.387,,,,,3255,,,,
801,1809-10-07T00:00:00,1882-10-31T00:00:00,S. Friedrich,m,3256,FR,Siegfried,,,,,2015-05-17T21:18:19.387,,,,,3256,,,,
802,1910-12-26T00:00:00,2002-12-03T00:00:00,Walter,m,3257,FR,Siegmann,,,,,2015-05-17T21:18:19.387,,,Siegmann,,3257,,,,
803,1860-12-02T00:00:00,1931-07-26T00:00:00,Hans E.,m,3258,FR,Siegrist,,,,,2015-05-17T21:18:19.387,,,,,3258,,,,
804,1886-09-14T00:00:00,1965-11-02T00:00:00,Rudolf,m,3259,FR,Siegrist,,,,,2015-05-17T21:18:19.387,,,,,3259,,,,
805,1881-10-27T00:00:00,1969-03-20T00:00:00,Heinrich,m,3260,FR,Sigerist,,,,,2015-05-17T21:18:19.387,,,,,3260,,,,
806,1865-10-28T00:00:00,1922-07-23T00:00:00,Jean-C.,m,3261,FR,Sigg,,,,,2015-05-17T21:18:19.387,F,,Sigg Jean-C.,,3261,,,,
807,1874-08-10T00:00:00,1939-11-05T00:00:00,Johannes F. O.,m,3262,FR,Sigg,,,,,2015-05-17T21:18:19.387,,,,,3262,,,,
808,1869-10-22T00:00:00,1935-03-24T00:00:00,Jakob,m,3263,FR,Sigrist,,,,,2015-05-17T21:18:19.387,,,,,3263,,,,
809,1849-03-08T00:00:00,1910-09-20T00:00:00,Rinaldo,m,3264,FR,Simen,,,,,2015-05-17T21:18:19.387,,,,,3264,,,,
810,1868-10-27T00:00:00,1932-06-28T00:00:00,Henri-François,m,3265,FR,Simon,,,,,2015-05-17T21:18:19.387,,,,,3265,,,,
811,1855-11-19T00:00:00,1927-11-06T00:00:00,F. C. Henri,m,3266,FR,Simonin,,,,,2015-05-17T21:18:19.387,,,,,3266,,,,
812,1841-05-06T00:00:00,1903-11-21T00:00:00,A. Frédéric E.,m,3267,FR,Soguel,,,,,2015-05-17T21:18:19.387,,,,,3267,,,,
813,1857-02-02T00:00:00,1938-10-09T00:00:00,Agostino,m,3268,FR,Soldati,,,,,2015-05-17T21:18:19.387,,,,,3268,,,,
814,1854-12-07T00:00:00,1927-11-24T00:00:00,Adolfo,m,3269,FR,Soldini,,,,,2015-05-17T21:18:19.387,,,,,3269,,,,
815,1854-05-04T00:00:00,1933-05-12T00:00:00,Antonio,m,3270,FR,Soldini,,,,,2015-05-17T21:18:19.387,,,,,3270,,,,
816,1811-11-18T00:00:00,1852-05-24T00:00:00,Benigno,m,3271,FR,Soldini,,,,,2015-05-17T21:18:19.387,,,,,3271,,,,
817,1809-09-19T00:00:00,1868-01-21T00:00:00,Carlo,m,3272,FR,Soldini,,,,,2015-05-17T21:18:19.387,,,,,3272,,,,
818,1820-04-17T00:00:00,1896-01-24T00:00:00,Giuseppe,m,3273,FR,Soldini,,,,,2015-05-17T21:18:19.387,,,,,3273,,,,
819,1896-02-13T00:00:00,1975-10-27T00:00:00,Charles,m,3274,FR,Sollberger,,,,,2015-05-17T21:18:19.387,,,,,3274,,,,
820,1891-10-11T00:00:00,1944-09-03T00:00:00,Hans-Konrad,m,3275,FR,Sonderegger,,,,,2015-05-17T21:18:19.387,D,,Sonderegger Hans-Konrad,,3275,,,,
821,1834-02-17T00:00:00,1899-09-25T00:00:00,Johann Conrad,m,3276,FR,Sonderegger,,,,,2015-05-17T21:18:19.387,,,,,3276,,,,
822,1838-02-11T00:00:00,1905-04-23T00:00:00,Johann Jakob,m,3277,FR,Sonderegger,,,,,2015-05-17T21:18:19.387,,,,,3277,,,,
823,1842-06-16T00:00:00,1906-11-17T00:00:00,Karl Justin,m,3278,FR,Sonderegger,,,,,2015-05-17T21:18:19.387,,,,,3278,,,,
824,1862-01-03T00:00:00,1940-10-24T00:00:00,Theodor,m,3279,FR,Sourbeck,,,,,2015-05-17T21:18:19.387,,,,,3279,,,,
825,1789-03-11T00:00:00,1866-03-27T00:00:00,Jean-Rodolphe,m,3280,FR,Soutter,,,,,2015-05-17T21:18:19.387,,,,,3280,,,,
826,1863-02-25T00:00:00,1943-02-19T00:00:00,Carl A.,m,3281,FR,Spahn,,,,,2015-05-17T21:18:19.387,,,,,3281,,,,
827,1878-05-26T00:00:00,1950-02-01T00:00:00,Henri,m,3282,FR,Spahr,,,,,2015-05-17T21:18:19.387,,,,,3282,,,,
828,1889-06-06T00:00:00,1962-01-09T00:00:00,Ernst,m,3283,FR,Speiser,,,,,2015-05-17T21:18:19.387,,,,,3283,,,,
829,1846-10-16T00:00:00,1935-10-13T00:00:00,Paul,m,3284,FR,Speiser,,,,,2015-05-17T21:18:19.387,,,,,3284,,,,
830,1921-12-05T00:00:00,1998-03-05T00:00:00,Carlo,m,3285,FR,Speziali,,,,,2015-05-17T21:18:19.387,,,Speziali,,3285,,,,
831,1875-01-29T00:00:00,1937-03-09T00:00:00,Friedrich,m,3286,FR,Spichiger,,,,,2015-05-17T21:18:19.387,,,,,3286,,,,
832,1906-01-28T00:00:00,1988-10-03T00:00:00,Albert,m,3287,FR,Spindler,,,,,2015-05-17T21:18:19.387,,,,,3287,,,,
833,1846-11-16T00:00:00,1931-04-20T00:00:00,Erennio,m,3288,FR,Spinelli,,,,,2015-05-17T21:18:19.387,,,,,3288,,,,
834,1822-01-20T00:00:00,1896-12-16T00:00:00,Johann Jakob,m,3289,FR,Spörri,,,,,2015-05-17T21:18:19.387,,,,,3289,,,,
835,1913-09-26T00:00:00,1987-12-15T00:00:00,Georg,m,3290,FR,Sprecher,,,,,2015-05-17T21:18:19.387,,,Sprecher,,3290,,,,
836,1902-01-31T00:00:00,1990-05-31T00:00:00,Willy,m,3291,FR,Spühler,,,,,2015-05-17T21:18:19.387,,,Spühler,,3291,,,,
837,1869-01-15T00:00:00,1938-12-27T00:00:00,Arnold,m,3292,FR,Spychiger,,,,,2015-05-17T21:18:19.387,,,,,3292,,,,
838,1886-06-02T00:00:00,1959-12-30T00:00:00,Emil,m,3293,FR,Stadler,,,,,2015-05-17T21:18:19.387,,,,,3293,,,,
839,1853-04-27T00:00:00,1917-06-02T00:00:00,Emil H.,m,3294,FR,Stadler,,,,,2015-05-17T21:18:19.387,,,,,3294,,,,
840,1872-04-23T00:00:00,1950-07-07T00:00:00,Hermann,m,3295,FR,Stadlin,,,,,2015-05-17T21:18:19.387,,,,,3295,,,,
841,1906-09-08T00:00:00,1994-11-16T00:00:00,Manfred,m,3296,FR,Stadlin,,,,,2015-05-17T21:18:19.387,,,,,3296,,,,
842,1818-07-26T00:00:00,1864-03-14T00:00:00,Hermann M.,m,3297,FR,Stadtmann,,,,,2015-05-17T21:18:19.387,,,,,3297,,,,
843,1903-12-25T00:00:00,1976-02-15T00:00:00,Heinrich,m,3298,FR,Staehelin,,,,,2015-05-17T21:18:19.387,,,,,3298,,,,
844,1812-09-16T00:00:00,1886-09-28T00:00:00,August,m,3299,FR,Stähelin,,,,,2015-05-17T21:18:19.387,,,,,3299,,,,
845,1902-11-13T00:00:00,1982-04-11T00:00:00,Alfred,m,3300,FR,Stähli,,,,,2015-05-17T21:18:19.387,,,,,3300,,,,
846,1895-03-06T00:00:00,1961-07-13T00:00:00,Fritz,m,3301,FR,Stähli,,,,,2015-05-17T21:18:19.387,,,,,3301,,,,
847,1889-03-31T00:00:00,1963-09-03T00:00:00,Hans,m,3302,FR,Stähli,,,,,2015-05-17T21:18:19.387,,,,,3302,,,,
848,1805-04-09T00:00:00,1874-02-03T00:00:00,Johann Michael,m,3303,FR,Stählin,,,,,2015-05-17T21:18:19.387,,,,,3303,,,,
849,1827-12-03T00:00:00,1905-08-05T00:00:00,Heinrich,m,3304,FR,Stamm,,,,,2015-05-17T21:18:19.387,,,,,3304,,,,
850,1820-02-23T00:00:00,1879-05-15T00:00:00,Jakob,m,3305,FR,Stämpfli,,,,,2015-05-17T21:18:19.387,,,Stämpfli,,3305,,,,
851,1844-02-13T00:00:00,1894-07-12T00:00:00,Karl,m,3306,FR,Stämpfli,,,,,2015-05-17T21:18:19.387,,,Stämpfli Karl,,3306,,,,
852,1884-12-03T00:00:00,1965-10-11T00:00:00,Walter,m,3307,FR,Stampfli,,,,,2015-05-17T21:18:19.387,,,Stampfli,,3307,,,,
853,1809-06-11T00:00:00,1886-01-16T00:00:00,Johann,m,3308,FR,Stapfer,,,,,2015-05-17T21:18:19.387,,,,,3308,,,,
854,1847-09-30T00:00:00,1933-11-18T00:00:00,Jos. Othmar,m,3309,FR,Staub,,,,,2015-05-17T21:18:19.387,,,,,3309,,,,
855,1817-03-14T00:00:00,1881-06-20T00:00:00,Fridolin,m,3310,FR,Stäuble,,,,,2015-05-17T21:18:19.387,,,,,3310,,,,
856,1896-08-25T00:00:00,1969-04-01T00:00:00,Willy,m,3311,FR,Stäubli,,,,,2015-05-17T21:18:19.387,,,,,3311,,,,
857,1911-05-20T00:00:00,1976-03-24T00:00:00,Pius,m,3312,FR,Stebler,,,,,2015-05-17T21:18:19.387,,,,,3312,,,,
858,1801-09-06T00:00:00,1872-09-17T00:00:00,Joh. Jakob,m,3313,FR,Steger,,,,,2015-05-17T21:18:19.387,D,,Steger,,3313,,,,
859,1816-12-08T00:00:00,1884-04-14T00:00:00,Rudolf,m,3314,FR,Stehli,,,,,2015-05-17T21:18:19.387,,,,,3314,,,,
860,1803-01-20T00:00:00,1879-12-18T00:00:00,Johann Jakob,m,3315,FR,Stehlin,,,,,2015-05-17T21:18:19.387,,,,,3315,,,,
861,1831-01-13T00:00:00,1881-07-12T00:00:00,Karl Rudolf,m,3316,FR,Stehlin,,,,,2015-05-17T21:18:19.387,,,,,3316,,,,
862,1843-10-19T00:00:00,1911-06-17T00:00:00,Eduard,m,3317,FR,Steiger,,,,,2015-05-17T21:18:19.387,,,,,3317,,,,
863,1804-08-04T00:00:00,1868-03-27T00:00:00,Georg Peter Friedrich,m,3318,FR,Steiger,,,,,2015-05-17T21:18:19.387,,,,,3318,,,,
864,1801-06-06T00:00:00,1862-04-05T00:00:00,Jakob Robert,m,3319,FR,Steiger,,,,,2015-05-17T21:18:19.387,,,,,3319,,,,
865,1811-11-03T00:00:00,1867-05-17T00:00:00,Johann Anton,m,3320,FR,Steinegger,,,,,2015-05-17T21:18:19.387,,,,,3320,,,,
866,1857-12-30T00:00:00,1937-01-15T00:00:00,Martin,m,3321,FR,Steinegger,,,,,2015-05-17T21:18:19.387,,,,,3321,,,,
867,1840-02-06T00:00:00,1902-01-17T00:00:00,Heinrich,m,3322,FR,Steinemann,,,,,2015-05-17T21:18:19.387,,,,,3322,,,,
868,1896-10-23T00:00:00,1958-09-10T00:00:00,Arthur,m,3323,FR,Steiner,,,,,2015-05-17T21:18:19.387,,,,,3323,,,,
869,1868-04-09T00:00:00,1931-07-27T00:00:00,Ferdinand,m,3324,FR,Steiner,,,,,2015-05-17T21:18:19.387,,,,,3324,,,,
870,1813-07-07T00:00:00,1865-01-09T00:00:00,Jakob,m,3325,FR,Steiner,,,,,2015-05-17T21:18:19.387,,,,,3325,,,,
871,1884-03-18T00:00:00,1962-09-07T00:00:00,Jakob,m,3326,FR,Steiner,,,,,2015-05-17T21:18:19.387,,,,,3326,,,,
872,1864-12-03T00:00:00,1941-08-24T00:00:00,Jakob-Dionys,m,3327,FR,Steiner,,,,,2015-05-17T21:18:19.387,,,,,3327,,,,
873,1852-12-29T00:00:00,1941-02-27T00:00:00,Josef-Plazid,m,3328,FR,Steiner,,,,,2015-05-17T21:18:19.387,,,,,3328,,,,
874,1897-10-07T00:00:00,1985-10-31T00:00:00,Karl,m,3329,FR,Steiner,,,,,2015-05-17T21:18:19.387,,,,,3329,,,,
875,1850-06-26T00:00:00,1891-05-27T00:00:00,Leo,m,3330,FR,Steiner,,,,,2015-05-17T21:18:19.387,,,,,3330,,,,
876,1818-12-09T00:00:00,1882-01-18T00:00:00,Samuel,m,3331,FR,Steiner,,,,,2015-05-17T21:18:19.387,,,,,3331,,,,
877,1849-08-05T00:00:00,1903-12-18T00:00:00,Johann Rudolf,m,3332,FR,Steinhauer,,,,,2015-05-17T21:18:19.387,,,,,3332,,,,
878,1871-02-11T00:00:00,1918-11-27T00:00:00,Alois,m,3333,FR,Steinhauser,,,,,2015-05-17T21:18:19.387,,,Steinhauser Alois,,3333,,,,
879,1840-01-06T00:00:00,1915-03-22T00:00:00,Anton,m,3334,FR,Steinhauser,,,,,2015-05-17T21:18:19.387,,,,,3334,,,,
880,1893-07-05T00:00:00,1971-04-23T00:00:00,Paul,m,3335,FR,Steinmann,,,,,2015-05-17T21:18:19.387,,,,,3335,,,,
881,1865-05-31T00:00:00,1935-10-23T00:00:00,Edouard Ch.,m,3336,FR,Steinmetz,,,,,2015-05-17T21:18:19.387,,,,,3336,,,,
882,1856-06-29T00:00:00,1925-12-17T00:00:00,Adolf,m,3337,FR,Steuble,,,,,2015-05-17T21:18:19.387,,,,,3337,,,,
883,1887-01-17T00:00:00,1947-05-26T00:00:00,Ernst,m,3338,FR,Stiefel,,,,,2015-05-17T21:18:19.387,,,,,3338,,,,
884,1904-08-12T00:00:00,1985-12-14T00:00:00,Hans,m,3339,FR,Stiffler,,,,,2015-05-17T21:18:19.387,,,,,3339,,,,
885,1885-04-14T00:00:00,1970-03-31T00:00:00,Erwin,m,3340,FR,Stirnemann,,,,,2015-05-17T21:18:19.387,,,,,3340,,,,
886,1845-08-20T00:00:00,1895-04-07T00:00:00,Friedrich A.,m,3341,FR,Stock,,,,,2015-05-17T21:18:19.387,,,,,3341,,,,
887,1825-12-26T00:00:00,1887-10-06T00:00:00,Abraham,m,3342,FR,Stocker,,,,,2015-05-17T21:18:19.387,,,,,3342,,,,
888,1904-03-15T00:00:00,1964-03-27T00:00:00,Werner,m,3343,FR,Stocker,,,,,2015-05-17T21:18:19.387,,,,,3343,,,,
889,1893-10-27T00:00:00,1972-01-20T00:00:00,Anton,m,3344,FR,Stöckli,,,,,2015-05-17T21:18:19.387,,,,,3344,,,,
890,1888-06-01T00:00:00,1975-04-08T00:00:00,Xaver,m,3345,FR,Stöckli,,,,,2015-05-17T21:18:19.387,,,,,3345,,,,
891,1851-03-30T00:00:00,1919-07-28T00:00:00,Joseph,m,3346,FR,Stockmar,,,,,2015-05-17T21:18:19.387,,,,,3346,,,,
892,1797-12-25T00:00:00,1864-06-21T00:00:00,Xavier,m,3347,FR,Stockmar,,,,,2015-05-17T21:18:19.387,,,,,3347,,,,
893,1856-11-15T00:00:00,1926-09-12T00:00:00,B.-Marius,m,3348,FR,Stoessel,,,,,2015-05-17T21:18:19.387,,,,,3348,,,,
894,1863-04-22T00:00:00,1929-07-29T00:00:00,Giuseppe,m,3349,FR,Stoffel,,,,,2015-05-17T21:18:19.387,,,,,3349,,,,
895,1910-01-13T00:00:00,1992-11-23T00:00:00,Leo,m,3350,FR,Stoffel,,,,,2015-05-17T21:18:19.387,,,,,3350,,,,
896,1842-12-19T00:00:00,1908-04-17T00:00:00,Severin,m,3351,FR,Stoffel,,,,,2015-05-17T21:18:19.387,,,,,3351,,,,
897,1877-09-21T00:00:00,1932-01-07T00:00:00,Karl,m,3352,FR,Stohler,,,,,2015-05-17T21:18:19.387,,,,,3352,,,,
898,1869-02-08T00:00:00,1924-06-01T00:00:00,Karl,m,3353,FR,Stoll,,,,,2015-05-17T21:18:19.387,,,,,3353,,,,
899,1837-05-08T00:00:00,1919-11-07T00:00:00,Johannes,m,3354,FR,Stössel,,,,,2015-05-17T21:18:19.387,,,,,3354,,,,
900,1907-10-29T00:00:00,1966-02-27T00:00:00,Hans,m,3355,FR,Strahm,,,,,2015-05-17T21:18:19.387,,,,,3355,,,,
901,1878-11-20T00:00:00,1941-02-01T00:00:00,Robert,m,3356,FR,Strässle,,,,,2015-05-17T21:18:19.387,,,,,3356,,,,
902,1787-11-11T00:00:00,1868-02-14T00:00:00,Bendicht,m,3357,FR,Straub,,,,,2015-05-17T21:18:19.387,,,,,3357,,,,
903,1832-12-22T00:00:00,1901-07-08T00:00:00,Robert,m,3358,FR,Straub,,,,,2015-05-17T21:18:19.387,,,,,3358,,,,
904,1862-07-31T00:00:00,1938-06-06T00:00:00,Hans,m,3359,FR,Sträuli,,,,,2015-05-17T21:18:19.387,,,,,3359,,,,
905,1862-07-14T00:00:00,1948-11-01T00:00:00,Hermann,m,3360,FR,Straumann,,,,,2015-05-17T21:18:19.387,,,,,3360,,,,
906,1903-01-16T00:00:00,1968-10-13T00:00:00,Charles,m,3361,FR,Strebel,,,,,2015-05-17T21:18:19.387,,,,,3361,,,,
907,1887-01-08T00:00:00,1965-10-19T00:00:00,Josef Jakob,m,3362,FR,Strebel,,,,,2015-05-17T21:18:19.387,,,,,3362,,,,
908,1892-07-13T00:00:00,1970-05-23T00:00:00,Hans,m,3363,FR,Streuli,,,,,2015-05-17T21:18:19.387,,,Streuli,,3363,,,,
909,1871-04-28T00:00:00,1943-01-09T00:00:00,Rudolf,m,3364,FR,Streuli,,,,,2015-05-17T21:18:19.387,,,,,3364,,,,
910,1875-04-08T00:00:00,1954-01-04T00:00:00,Heinrich O.,m,3365,FR,Strub,,,,,2015-05-17T21:18:19.387,,,,,3365,,,,
911,1864-12-01T00:00:00,1945-11-05T00:00:00,Friedrich,m,3366,FR,Stuber,,,,,2015-05-17T21:18:19.387,,,,,3366,,,,
912,1913-01-05T00:00:00,1996-03-02T00:00:00,Fridolin,m,3367,FR,Stucki,,,,,2015-05-17T21:18:19.387,,,Stucki Fridolin,,3367,,,,
913,1868-04-18T00:00:00,1940-01-15T00:00:00,Robert,m,3368,FR,Stucki,,,,,2015-05-17T21:18:19.387,,,,,3368,,,,
914,1888-08-09T00:00:00,1963-10-08T00:00:00,Walter,m,3369,FR,Stucki,,,,,2015-05-17T21:18:19.387,,,,,3369,,,,
915,1896-11-01T00:00:00,1975-01-25T00:00:00,Ernst,m,3370,FR,Studer,,,,,2015-05-17T21:18:19.387,,,,,3370,,,,
916,1873-06-26T00:00:00,1945-08-12T00:00:00,Friedrich Hartmann,m,3371,FR,Studer,,,,,2015-05-17T21:18:19.387,,,,,3371,,,,
917,1815-09-27T00:00:00,1890-03-25T00:00:00,Heinrich,m,3372,FR,Studer,,,,,2015-05-17T21:18:19.387,,,Studer,,3372,,,,
918,1865-04-09T00:00:00,1947-03-09T00:00:00,Max,m,3373,FR,Studer,,,,,2015-05-17T21:18:19.387,,,,,3373,,,,
919,1898-07-18T00:00:00,1975-02-05T00:00:00,Otto,m,3374,FR,Studer,,,,,2015-05-17T21:18:19.387,,,,,3374,,,,
920,1840-11-22T00:00:00,1914-04-02T00:00:00,Albert,m,3375,FR,Studler,,,,,2015-05-17T21:18:19.387,,,,,3375,,,,
921,1896-09-06T00:00:00,1969-09-28T00:00:00,Walter,m,3376,FR,Stünzi,,,,,2015-05-17T21:18:19.387,,,,,3376,,,,
922,1836-12-30T00:00:00,1893-02-16T00:00:00,Johann Jakob,m,3377,FR,Sturzenegger,,,,,2015-05-17T21:18:19.387,,,,,3377,,,,
923,1883-12-11T00:00:00,1982-11-26T00:00:00,Rudolf,m,3378,FR,Stüssi,,,,,2015-05-17T21:18:19.387,,,,,3378,,,,
924,1842-07-25T00:00:00,1913-11-07T00:00:00,Johann Jakob,m,3379,FR,Stutz,,,,,2015-05-17T21:18:19.387,,,Stutz Johann Jakob,,3379,,,,
925,1877-04-18T00:00:00,1948-07-31T00:00:00,Josef,m,3380,FR,Stutz,,,,,2015-05-17T21:18:19.387,,,,,3380,,,,
926,1822-11-16T00:00:00,1897-03-05T00:00:00,Karl,m,3381,FR,Styger,,,,,2015-05-17T21:18:19.387,,,,,3381,,,,
927,1815-02-24T00:00:00,1882-03-25T00:00:00,Johann Ludwig,m,3382,FR,Sulzberger,,,,,2015-05-17T21:18:19.387,,,,,3382,,,,
928,1865-02-04T00:00:00,1934-10-30T00:00:00,Carl J.,m,3383,FR,Sulzer,,,,,2015-05-17T21:18:19.387,,,,,3383,,,,
929,1854-09-23T00:00:00,1913-01-31T00:00:00,Eduard,m,3384,FR,Sulzer,,,,,2015-05-17T21:18:19.387,,,,,3384,,,,
930,1821-12-23T00:00:00,1897-06-27T00:00:00,Johann Jakob,m,3385,FR,Sulzer,,,,,2015-05-17T21:18:19.387,,,,,3385,,,,
931,1892-11-14T00:00:00,1956-12-04T00:00:00,Johann,m,3386,FR,Surbeck,,,,,2015-05-17T21:18:19.387,,,,,3386,,,,
932,1882-07-26T00:00:00,1947-01-06T00:00:00,Adolf,m,3387,FR,Suter,,,,,2015-05-17T21:18:19.387,,,,,3387,,,,
933,1829-01-20T00:00:00,1901-09-13T00:00:00,G. August,m,3388,FR,Suter,,,,,2015-05-17T21:18:19.387,,,,,3388,,,,
934,1860-06-08T00:00:00,1930-11-08T00:00:00,Hans,m,3389,FR,Suter,,,,,2015-05-17T21:18:19.387,,,,,3389,,,,
935,1820-11-27T00:00:00,1891-12-08T00:00:00,J. Eduard,m,3390,FR,Suter,,,,,2015-05-17T21:18:19.387,,,,,3390,,,,
936,1845-06-21T00:00:00,1917-12-17T00:00:00,Joh. Rudolf,m,3391,FR,Suter,,,,,2015-05-17T21:18:19.387,,,,,3391,,,,
937,1847-11-25T00:00:00,1912-05-13T00:00:00,Johannes,m,3392,FR,Suter,,,,,2015-05-17T21:18:19.387,,,,,3392,,,,
938,1808-12-27T00:00:00,1884-03-14T00:00:00,Peter,m,3393,FR,Suter,,,,,2015-05-17T21:18:19.387,,,Suter Peter,,3393,,,,
939,1812-04-12T00:00:00,1865-11-27T00:00:00,Johann Jakob,m,3394,FR,Sutter,,,,,2015-05-17T21:18:19.387,,,,,3394,,,,
940,1822-06-10T00:00:00,1882-08-10T00:00:00,Johann Ulrich,m,3395,FR,Sutter,,,,,2015-05-17T21:18:19.387,,,,,3395,,,,
941,1804-07-06T00:00:00,1865-10-07T00:00:00,Joseph Anton,m,3396,FR,Sutter,,,,,2015-05-17T21:18:19.387,,,,,3396,,,,
942,1835-08-29T00:00:00,1900-08-10T00:00:00,Arnold,m,3397,FR,Syfrig,,,,,2015-05-17T21:18:19.387,,,,,3397,,,,
943,1853-03-23T00:00:00,1939-03-27T00:00:00,John,m,3398,FR,Syz,,,,,2015-05-17T21:18:19.387,,,,,3398,,,,
